date,year,month,weekday,station314,station304
2019-01-08,2019,1,Wednesday,0.08,0.1
2019-01-09,2019,1,Thursday,0,0
2019-01-10,2019,1,Friday,0,0
2019-01-11,2019,1,Saturday,0,0
2019-01-12,2019,1,Sunday,0,0
2019-01-13,2019,1,Monday,0.24,0.19
2019-01-14,2019,1,Tuesday,0,0
2019-01-15,2019,1,Wednesday,0,0
2019-01-16,2019,1,Thursday,0,0.01
2019-01-17,2019,1,Friday,-99.9,0
2019-01-18,2019,1,Saturday,-99.9,0
2019-01-19,2019,1,Sunday,0.17,0.13
2019-01-20,2019,1,Monday,0.06,0.04
2019-01-21,2019,1,Tuesday,0.09,0.09
2019-01-22,2019,1,Wednesday,0,0
2019-01-23,2019,1,Thursday,0.44,0.4
2019-01-24,2019,1,Friday,0.04,0.04
2019-01-25,2019,1,Saturday,0,0
2019-01-26,2019,1,Sunday,0.05,0.08
2019-01-27,2019,1,Monday,0.09,0.07
2019-01-28,2019,1,Tuesday,0.62,-99.9
2019-01-29,2019,1,Wednesday,0.02,-99.9
2019-01-30,2019,1,Thursday,0,-99.9
2019-01-31,2019,1,Friday,0,-99.9
2019-02-01,2019,2,Saturday,0.1,-99.9
2019-02-02,2019,2,Sunday,-99.9,0
2019-02-03,2019,2,Monday,-99.9,0
2019-02-04,2019,2,Tuesday,-99.9,0
2019-02-05,2019,2,Wednesday,-99.9,0.03
2019-02-06,2019,2,Thursday,-99.9,0.41
2019-02-07,2019,2,Friday,-99.9,0.33
2019-02-08,2019,2,Saturday,-99.9,0.07
2019-02-09,2019,2,Sunday,-99.9,0
2019-02-10,2019,2,Monday,-99.9,0
2019-02-11,2019,2,Tuesday,0.11,0.11
2019-02-12,2019,2,Wednesday,0.47,0.45
2019-02-13,2019,2,Thursday,-99.9,0.21
2019-02-14,2019,2,Friday,-99.9,0
2019-02-15,2019,2,Saturday,-99.9,0
2019-02-16,2019,2,Sunday,-99.9,0
2019-02-17,2019,2,Monday,-99.9,0
2019-02-18,2019,2,Tuesday,0.06,0.06
2019-02-19,2019,2,Wednesday,0.01,0
2019-02-20,2019,2,Thursday,-99.9,0.04
2019-02-21,2019,2,Friday,-99.9,0.02
2019-02-22,2019,2,Saturday,-99.9,0
2019-02-23,2019,2,Sunday,-99.9,0
2019-02-24,2019,2,Monday,-99.9,0.23
2019-02-25,2019,2,Tuesday,-99.9,0
2019-02-26,2019,2,Wednesday,-99.9,0
2019-02-27,2019,2,Thursday,-99.9,0
2019-02-28,2019,2,Friday,-99.9,0
2019-03-01,2019,3,Saturday,-99.9,0
2019-03-02,2019,3,Sunday,-99.9,0
2019-03-03,2019,3,Monday,-99.9,0
2019-03-04,2019,3,Tuesday,-99.9,0
2019-03-05,2019,3,Wednesday,-99.9,0
2019-03-06,2019,3,Thursday,-99.9,0
2019-03-07,2019,3,Friday,-99.9,0
2019-03-08,2019,3,Saturday,-99.9,0
2019-03-09,2019,3,Sunday,-99.9,0
2019-03-10,2019,3,Monday,-99.9,0.84
2019-03-11,2019,3,Tuesday,-99.9,0
2019-03-12,2019,3,Wednesday,-99.9,0
2019-03-13,2019,3,Thursday,-99.9,0.14
2019-03-14,2019,3,Friday,-99.9,0.23
2019-03-15,2019,3,Saturday,-99.9,0.18
2019-03-16,2019,3,Sunday,-99.9,0.06
2019-03-17,2019,3,Monday,-99.9,0
2019-03-18,2019,3,Tuesday,0.07,0.06
2019-03-19,2019,3,Wednesday,-99.9,0
2019-03-20,2019,3,Thursday,-99.9,0
2019-03-21,2019,3,Friday,-99.9,0.32
2019-03-22,2019,3,Saturday,-99.9,0.02
2019-03-23,2019,3,Sunday,-99.9,0
2019-03-24,2019,3,Monday,-99.9,0
2019-03-25,2019,3,Tuesday,-99.9,0.07
2019-03-26,2019,3,Wednesday,-99.9,0
2019-03-27,2019,3,Thursday,-99.9,0
2019-03-28,2019,3,Friday,-99.9,0.13
2019-03-29,2019,3,Saturday,-99.9,0.01
2019-03-30,2019,3,Sunday,-99.9,0.89
2019-03-31,2019,3,Monday,-99.9,0.01
2019-04-01,2019,4,Tuesday,-99.9,0
2019-04-02,2019,4,Wednesday,-99.9,0
2019-04-03,2019,4,Thursday,-99.9,0
2019-04-04,2019,4,Friday,-99.9,0.09
2019-04-05,2019,4,Saturday,-99.9,0.08
2019-04-06,2019,4,Sunday,-99.9,0
2019-04-07,2019,4,Monday,-99.9,0
2019-04-08,2019,4,Tuesday,-99.9,0.01
2019-04-09,2019,4,Wednesday,-99.9,0
2019-04-10,2019,4,Thursday,-99.9,0
2019-04-11,2019,4,Friday,-99.9,0.01
2019-04-12,2019,4,Saturday,-99.9,0.63
2019-04-13,2019,4,Sunday,-99.9,0
2019-04-14,2019,4,Monday,-99.9,0.19
2019-04-15,2019,4,Tuesday,-99.9,0.89
2019-04-16,2019,4,Wednesday,-99.9,0
2019-04-17,2019,4,Thursday,-99.9,0
2019-04-18,2019,4,Friday,-99.9,0.03
2019-04-19,2019,4,Saturday,-99.9,0.33
2019-04-20,2019,4,Sunday,-99.9,0
2019-04-21,2019,4,Monday,-99.9,0
2019-04-22,2019,4,Tuesday,-99.9,0
2019-04-23,2019,4,Wednesday,-99.9,0
2019-04-24,2019,4,Thursday,-99.9,0
2019-04-25,2019,4,Friday,-99.9,0
2019-04-26,2019,4,Saturday,-99.9,0.02
2019-04-27,2019,4,Sunday,-99.9,0
2019-04-28,2019,4,Monday,-99.9,0.93
2019-04-29,2019,4,Tuesday,-99.9,0.22
2019-04-30,2019,4,Wednesday,-99.9,1.16
2019-05-01,2019,5,Thursday,-99.9,2.24
2019-05-02,2019,5,Friday,-99.9,0
2019-05-03,2019,5,Saturday,-99.9,0.35
2019-05-04,2019,5,Sunday,-99.9,0.01
2019-05-05,2019,5,Monday,-99.9,0
2019-05-06,2019,5,Tuesday,-99.9,0
2019-05-07,2019,5,Wednesday,-99.9,0.02
2019-05-08,2019,5,Thursday,-99.9,0.15
2019-05-09,2019,5,Friday,-99.9,1.25
2019-05-10,2019,5,Saturday,-99.9,0
2019-05-11,2019,5,Sunday,-99.9,0
2019-05-12,2019,5,Monday,-99.9,0.14
2019-05-13,2019,5,Tuesday,-99.9,0.37
2019-05-14,2019,5,Wednesday,-99.9,0
2019-05-15,2019,5,Thursday,-99.9,0
2019-05-16,2019,5,Friday,-99.9,0
2019-05-17,2019,5,Saturday,-99.9,1.26
2019-05-18,2019,5,Sunday,-99.9,0.01
2019-05-19,2019,5,Monday,-99.9,0.44
2019-05-20,2019,5,Tuesday,-99.9,0
2019-05-21,2019,5,Wednesday,-99.9,0.35
2019-05-22,2019,5,Thursday,-99.9,0.46
2019-05-23,2019,5,Friday,-99.9,0.84
2019-05-24,2019,5,Saturday,-99.9,0.1
2019-05-25,2019,5,Sunday,-99.9,0.03
2019-05-26,2019,5,Monday,-99.9,0.05
2019-05-27,2019,5,Tuesday,-99.9,0.04
2019-05-28,2019,5,Wednesday,-99.9,0.09
2019-05-29,2019,5,Thursday,-99.9,0.81
2019-05-30,2019,5,Friday,-99.9,0.44
2019-05-31,2019,5,Saturday,-99.9,0
2019-06-01,2019,6,Sunday,-99.9,0
2019-06-02,2019,6,Monday,-99.9,0.05
2019-06-03,2019,6,Tuesday,-99.9,0
2019-06-04,2019,6,Wednesday,-99.9,0
2019-06-05,2019,6,Thursday,-99.9,0.33
2019-06-06,2019,6,Friday,-99.9,0.01
2019-06-07,2019,6,Saturday,-99.9,0
2019-06-08,2019,6,Sunday,-99.9,0
2019-06-09,2019,6,Monday,-99.9,0
2019-06-10,2019,6,Tuesday,-99.9,0.38
2019-06-11,2019,6,Wednesday,-99.9,0
2019-06-12,2019,6,Thursday,-99.9,0
2019-06-13,2019,6,Friday,-99.9,0.2
2019-06-14,2019,6,Saturday,-99.9,0.06
2019-06-15,2019,6,Sunday,-99.9,0
2019-06-16,2019,6,Monday,-99.9,0.61
2019-06-17,2019,6,Tuesday,-99.9,0.01
2019-06-18,2019,6,Wednesday,-99.9,0
2019-06-19,2019,6,Thursday,-99.9,0
2019-06-20,2019,6,Friday,-99.9,2.21
2019-06-21,2019,6,Saturday,-99.9,0.02
2019-06-22,2019,6,Sunday,-99.9,0.02
2019-06-23,2019,6,Monday,-99.9,0
2019-06-24,2019,6,Tuesday,-99.9,0.49
2019-06-25,2019,6,Wednesday,-99.9,0.21
2019-06-26,2019,6,Thursday,-99.9,0
2019-06-27,2019,6,Friday,-99.9,0.96
2019-06-28,2019,6,Saturday,-99.9,0
2019-06-29,2019,6,Sunday,-99.9,0
2019-06-30,2019,6,Monday,-99.9,0
2019-07-01,2019,7,Tuesday,-99.9,0.02
2019-07-02,2019,7,Wednesday,-99.9,0
2019-07-03,2019,7,Thursday,-99.9,0.22
2019-07-04,2019,7,Friday,-99.9,0
2019-07-05,2019,7,Saturday,-99.9,0
2019-07-06,2019,7,Sunday,-99.9,0
2019-07-07,2019,7,Monday,-99.9,0
2019-07-08,2019,7,Tuesday,-99.9,0
2019-07-09,2019,7,Wednesday,-99.9,0
2019-07-10,2019,7,Thursday,-99.9,0.98
2019-07-11,2019,7,Friday,-99.9,0
2019-07-12,2019,7,Saturday,-99.9,0
2019-07-13,2019,7,Sunday,-99.9,0
2019-07-14,2019,7,Monday,-99.9,0.21
2019-07-15,2019,7,Tuesday,-99.9,0.25
2019-07-16,2019,7,Wednesday,-99.9,0.51
2019-07-17,2019,7,Thursday,-99.9,0.01
2019-07-18,2019,7,Friday,-99.9,0
2019-07-19,2019,7,Saturday,-99.9,0.38
2019-07-20,2019,7,Sunday,-99.9,0
2019-07-21,2019,7,Monday,-99.9,0
2019-07-22,2019,7,Tuesday,-99.9,0.44
2019-07-23,2019,7,Wednesday,-99.9,0
2019-07-24,2019,7,Thursday,-99.9,0
2019-07-25,2019,7,Friday,-99.9,0
2019-07-26,2019,7,Saturday,-99.9,0
2019-07-27,2019,7,Sunday,-99.9,0
2019-07-28,2019,7,Monday,-99.9,0
2019-07-29,2019,7,Tuesday,-99.9,0
2019-07-30,2019,7,Wednesday,-99.9,1.49
2019-07-31,2019,7,Thursday,-99.9,0
2019-08-01,2019,8,Friday,-99.9,0
2019-08-02,2019,8,Saturday,-99.9,0
2019-08-03,2019,8,Sunday,-99.9,0
2019-08-04,2019,8,Monday,-99.9,0
2019-08-05,2019,8,Tuesday,-99.9,0
2019-08-06,2019,8,Wednesday,-99.9,0.01
2019-08-07,2019,8,Thursday,-99.9,0.01
2019-08-08,2019,8,Friday,-99.9,0
2019-08-09,2019,8,Saturday,-99.9,0
2019-08-10,2019,8,Sunday,-99.9,0
2019-08-11,2019,8,Monday,-99.9,0
2019-08-12,2019,8,Tuesday,-99.9,0
2019-08-13,2019,8,Wednesday,-99.9,1.53
2019-08-14,2019,8,Thursday,-99.9,0.01
2019-08-15,2019,8,Friday,-99.9,0
2019-08-16,2019,8,Saturday,-99.9,0
2019-08-17,2019,8,Sunday,-99.9,0.21
2019-08-18,2019,8,Monday,-99.9,0.01
2019-08-19,2019,8,Tuesday,-99.9,0.4
2019-08-20,2019,8,Wednesday,-99.9,0
2019-08-21,2019,8,Thursday,-99.9,0.16
2019-08-22,2019,8,Friday,-99.9,0.01
2019-08-23,2019,8,Saturday,-99.9,0
2019-08-24,2019,8,Sunday,-99.9,0
2019-08-25,2019,8,Monday,-99.9,0
2019-08-26,2019,8,Tuesday,-99.9,0.16
2019-08-27,2019,8,Wednesday,-99.9,0.44
2019-08-28,2019,8,Thursday,-99.9,0
2019-08-29,2019,8,Friday,-99.9,0
2019-08-30,2019,8,Saturday,-99.9,0
2019-08-31,2019,8,Sunday,-99.9,0
2019-09-01,2019,9,Monday,-99.9,0.02
2019-09-02,2019,9,Tuesday,-99.9,0
2019-09-03,2019,9,Wednesday,-99.9,0
2019-09-04,2019,9,Thursday,-99.9,0.2
2019-09-05,2019,9,Friday,-99.9,0
2019-09-06,2019,9,Saturday,-99.9,0
2019-09-07,2019,9,Sunday,-99.9,0
2019-09-08,2019,9,Monday,-99.9,0
2019-09-09,2019,9,Tuesday,-99.9,0.08
2019-09-10,2019,9,Wednesday,-99.9,0
2019-09-11,2019,9,Thursday,-99.9,0
2019-09-12,2019,9,Friday,-99.9,0.01
2019-09-13,2019,9,Saturday,-99.9,0.15
2019-09-14,2019,9,Sunday,-99.9,0.11
2019-09-15,2019,9,Monday,-99.9,0.81
2019-09-16,2019,9,Tuesday,-99.9,0.14
2019-09-17,2019,9,Wednesday,-99.9,0
2019-09-18,2019,9,Thursday,-99.9,0
2019-09-19,2019,9,Friday,-99.9,0
2019-09-20,2019,9,Saturday,-99.9,0
2019-09-21,2019,9,Sunday,-99.9,0.02
2019-09-22,2019,9,Monday,-99.9,0.08
2019-09-23,2019,9,Tuesday,-99.9,0.37
2019-09-24,2019,9,Wednesday,-99.9,0
2019-09-25,2019,9,Thursday,-99.9,0
2019-09-26,2019,9,Friday,-99.9,0
2019-09-27,2019,9,Saturday,-99.9,0
2019-09-28,2019,9,Sunday,-99.9,6.34
2019-09-29,2019,9,Monday,-99.9,1.49
2019-09-30,2019,9,Tuesday,-99.9,0.14
2019-10-01,2019,10,Wednesday,-99.9,0
2019-10-02,2019,10,Thursday,-99.9,0
2019-10-03,2019,10,Friday,-99.9,0.18
2019-10-04,2019,10,Saturday,-99.9,0.02
2019-10-05,2019,10,Sunday,-99.9,0
2019-10-06,2019,10,Monday,-99.9,0.23
2019-10-07,2019,10,Tuesday,-99.9,0
2019-10-08,2019,10,Wednesday,-99.9,0
2019-10-09,2019,10,Thursday,-99.9,0
2019-10-10,2019,10,Friday,-99.9,0
2019-10-11,2019,10,Saturday,-99.9,0.16
2019-10-12,2019,10,Sunday,-99.9,0.5
2019-10-13,2019,10,Monday,-99.9,0
2019-10-14,2019,10,Tuesday,-99.9,0
2019-10-15,2019,10,Wednesday,-99.9,0
2019-10-16,2019,10,Thursday,-99.9,0.01
2019-10-17,2019,10,Friday,-99.9,0
2019-10-18,2019,10,Saturday,-99.9,0
2019-10-19,2019,10,Sunday,-99.9,0
2019-10-20,2019,10,Monday,-99.9,0
2019-10-21,2019,10,Tuesday,-99.9,0
2019-10-22,2019,10,Wednesday,-99.9,0.4
2019-10-23,2019,10,Thursday,-99.9,0.02
2019-10-24,2019,10,Friday,-99.9,0.01
2019-10-25,2019,10,Saturday,-99.9,0
2019-10-26,2019,10,Sunday,-99.9,0
2019-10-27,2019,10,Monday,-99.9,1.66
2019-10-28,2019,10,Tuesday,-99.9,0.01
2019-10-29,2019,10,Wednesday,-99.9,0.04
2019-10-30,2019,10,Thursday,-99.9,0.71
2019-10-31,2019,10,Friday,-99.9,0.77
2019-11-01,2019,11,Saturday,0.38,0.15
2019-11-02,2019,11,Sunday,-99.9,0
2019-11-03,2019,11,Monday,-99.9,0
2019-11-04,2019,11,Tuesday,-99.9,0
2019-11-05,2019,11,Wednesday,-99.9,0
2019-11-06,2019,11,Thursday,-99.9,0
2019-11-07,2019,11,Friday,-99.9,0.01
2019-11-08,2019,11,Saturday,-99.9,0
2019-11-09,2019,11,Sunday,-99.9,0
2019-11-10,2019,11,Monday,-99.9,0
2019-11-11,2019,11,Tuesday,-99.9,0.01
2019-11-12,2019,11,Wednesday,0.37,0.25
2019-11-13,2019,11,Thursday,-99.9,0
2019-11-14,2019,11,Friday,-99.9,0
2019-11-15,2019,11,Saturday,-99.9,0
2019-11-16,2019,11,Sunday,-99.9,0
2019-11-17,2019,11,Monday,-99.9,0
2019-11-18,2019,11,Tuesday,-99.9,0.02
2019-11-19,2019,11,Wednesday,-99.9,0
2019-11-20,2019,11,Thursday,-99.9,0.03
2019-11-21,2019,11,Friday,-99.9,0.2
2019-11-22,2019,11,Saturday,-99.9,0.44
2019-11-23,2019,11,Sunday,-99.9,0
2019-11-24,2019,11,Monday,-99.9,0
2019-11-25,2019,11,Tuesday,-99.9,0
2019-11-26,2019,11,Wednesday,-99.9,0
2019-11-27,2019,11,Thursday,-99.9,0.56
2019-11-28,2019,11,Friday,-99.9,0
2019-11-29,2019,11,Saturday,-99.9,0.01
2019-11-30,2019,11,Sunday,-99.9,0.04
2019-12-01,2019,12,Monday,-99.9,0.26
2019-12-02,2019,12,Tuesday,-99.9,0.08
2019-12-03,2019,12,Wednesday,-99.9,0
2019-12-04,2019,12,Thursday,-99.9,0
2019-12-05,2019,12,Friday,-99.9,0
2019-12-06,2019,12,Saturday,-99.9,0
2019-12-07,2019,12,Sunday,-99.9,0
2019-12-08,2019,12,Monday,-99.9,0
2019-12-09,2019,12,Tuesday,-99.9,0.44
2019-12-10,2019,12,Wednesday,-99.9,0.02
2019-12-11,2019,12,Thursday,-99.9,0
2019-12-12,2019,12,Friday,-99.9,0
2019-12-13,2019,12,Saturday,-99.9,0
2019-12-14,2019,12,Sunday,-99.9,0
2019-12-15,2019,12,Monday,-99.9,0
2019-12-16,2019,12,Tuesday,-99.9,0.05
2019-12-17,2019,12,Wednesday,-99.9,0
2019-12-18,2019,12,Thursday,-99.9,0
2019-12-19,2019,12,Friday,-99.9,0
2019-12-20,2019,12,Saturday,-99.9,0
2019-12-21,2019,12,Sunday,-99.9,0
2019-12-22,2019,12,Monday,-99.9,0
2019-12-23,2019,12,Tuesday,-99.9,0
2019-12-24,2019,12,Wednesday,-99.9,0
2019-12-25,2019,12,Thursday,-99.9,0
2019-12-26,2019,12,Friday,-99.9,0
2019-12-27,2019,12,Saturday,-99.9,0
2019-12-28,2019,12,Sunday,-99.9,0
2019-12-29,2019,12,Monday,-99.9,0.68
2019-12-30,2019,12,Tuesday,-99.9,0.67
2019-12-31,2019,12,Wednesday,0.11,0.37
